id,name,username,date,reply_to,content,reply,retweet,like
YusmayudiDec312021Loo ban,Yusmayudi,@Yusmayudi6,"Dec 31, 2021",@Dennysiregar7,"Loo banyak bacot nyaa boss, kasus Ahmadiyah lo ngiring aja ndk betul apa lagii mau ngurusin yg beginian
Doyan amat sih fitnah org
Teletabis yg loo ruduh  perusak rmh ibadah ahmadiyah berasl.dr.ex FPI teryata bukan ex FPI, setelah itu loo Fitnah, sakit berobat brooo",,,
RerereyDec302021Anak ge,Rererey,@meireikei_,"Dec 30, 2021",@literarybase,"Anak gembala yang tertidur panjang di akhir zaman, nyeritain mantan (maaf) waria/transpuan yang bertobat dan masuk ke aliran Ahmadiyah. Btw ini diangkat dari kisah nyata, yang sedikit dibumbui fantasi.",,,
"RosegoldbeautyshopDec302021Sales, ",Rosegold beautyshop,@Rosegoldbeauty6,"Dec 30, 2021",,"Sales, Sales, Sales
Dm or whatsap 0240566966 to place an order @ Ahmadiyah Gate(old Ashongman, Agbogba) https://instagram.com/p/CYGaxgIM_4M/?utm_medium=twitter…",,,
♛K҉i҉n҉g҉O҉f҉O҉l҉o҉a҉n҉♛Dec302021Njink b,♛K҉i҉n҉g҉ O҉f҉ O҉l҉o҉a҉n҉♛,@KING_OF_OLOAN15,"Dec 30, 2021",,"Njink bilangin akun orang bodonk, gak sadar akun mu yang bodot akun baru netas ternakkan TGUPP nya anies aja sok ngomongin akun bodong si Ahmadiyah nih 

https://twitter.com/AhmadmaulidinA1?t=S5McQwkDBct8vbOvCHjLiA&s=09…",,1,1
SolidaritasKorbanKBBDec302021Tuntuta,SolidaritasKorbanKBB,@SobatKBB,"Dec 30, 2021",,"Tuntutan jaksa membuktikan juga bahwa jaksa ragu-ragu dalam menuntut para terdakwa terhadap perusakan mesjid milik muslim Ahmadiyah.

Mari Kawal sidang tanggal 6 Januari 2022!

#SidangSintang 
#Keadilanuntukkorban",,1,1
SolidaritasKorbanKBBDec302021Bahkan ,SolidaritasKorbanKBB,@SobatKBB,"Dec 30, 2021",,"Bahkan dalam pemeriksaan saksi jaksa tidak fokus terhadap tindak pidana yg didakwakan namun fokus kepada keyakinan saksi-saksi dari korban (Muslim Ahmadiyah) sehingga terlihat persidangan ini merupakan penghakiman keyakinan Ahmadiyah. 

#SidangSintang",,,1
SolidaritasKorbanKBBDec302021Tuntuta,SolidaritasKorbanKBB,@SobatKBB,"Dec 30, 2021",,"Tuntutan Jaksa Penuntut Umum (JPU) sangat jauh dari nilai keadilan dan kepastian hukum para korban khususnya jemaat Ahmadiyah di Balaigana Sintang.

#SidangSintang",,1,1
SolidaritasKorbanKBBDec302021Pembela,SolidaritasKorbanKBB,@SobatKBB,"Dec 30, 2021",,"Pembelaan terdakwa Zainudin:
""Pemerintah harus tegas mencegah kesesatan(Ahmadiyah) itu.Bila mengganggap ini main2,maka pertikaian akan terus terjadi di Kabupaten Sintang.Dengan memenjarakan kami,bukan menyelesaikan masalah,justru sebaliknya”
#SidangSintang
#Keadilanuntukahmadiyah",,,
SolidaritasKorbanKBBDec302021Pembela,SolidaritasKorbanKBB,@SobatKBB,"Dec 30, 2021",,"Pembelaan terdakwa Zainudin: “Umat Islamlah yg menjadi korban, agama dirusak oleh Ahmadiyah yg bukan Islam.Umat Islam tidak akan marah kl Ahmadiyah membuat agama sendiri,tanpa melecehkan agama Islam krn kebebasan beragama dijamin pemerintah.(1)

#SidangSintang 
#Ahmadiyahituislam",,,
billtemporoDec302021GAFATAR,bill temporo,@BillTemporo,"Dec 30, 2021",,GAFATAR=Gerakan Fajar Nusantara=AHMADIYAH=KAFIR,,,
SolidaritasKorbanKBBDec302021Pembela,SolidaritasKorbanKBB,@SobatKBB,"Dec 30, 2021",,"Pembelaan terdakwa Mochammad Hedi,""Orang Ahmadiyah punya bangunan dan punya keluarga, kalau tuntutan didakwakan kepada saya maka masyarakat Sintang akan marah, Jaksa Penuntut Umum,kalian bertanggung jawab atas keputusan ini di hadapan Allah SWT”

#SidangSintang
#Darurattoleransi",,,
SolidaritasKorbanKBBDec302021Pertimb,SolidaritasKorbanKBB,@SobatKBB,"Dec 30, 2021",,"Pertimbangan Jaksa Penuntut Umum(JPU) dalam menuntut para terdakwa:
*Hal2 yg memberatkan: perbuatan terdakwa yg merusak mesjid Ahmadiyah
*Hal2 yg meringankan:para terdakwa blum pernah dihukum, mereka mengakui& menyesali perbuatannya& mereka tulang punggung keluarga
#SidangSintang",,,
SolidaritasKorbanKBBDec302021Pembela,SolidaritasKorbanKBB,@SobatKBB,"Dec 30, 2021",,"Pembelaan terdakwa Ferdi Irawan: “Kami adalah korban dari ketidakjelasan daripada pemerintah menangani Ahmadiyah.""

#SidangSintang
#Darurattoleransi
#Keadilanuntukahmadiyah",,,
SolidaritasKorbanKBBDec3020216 bulan,SolidaritasKorbanKBB,@SobatKBB,"Dec 30, 2021",,"6 bulan tuntutan untuk pelaku perusakan dan pembakaran masjid Muslim Ahmadiyah di Sintang?

Bagaimana ini memberikan efek jera atau kartu pass bagi kaum intoleran?
@andreasharsono
 @uradn
 @YLBHI
 @KontraS
 @SuaraSETARA
 @KabarSEJUK
 @GunRomli
 

#SidangSintang",,2,5
AndreasHarsonoDec302021Jaksa d,Andreas Harsono,@andreasharsono,"Dec 30, 2021",,"Jaksa di Pontianak hanya tuntut Fathurruzi, yang menyerang dan merusak masjid Ahmadiyah di Sintang, hukuman penjara 6 bulan. Di negara demokratis, orang lakukan kekerasan atas nama agama bisa diganjar hukuman tahunan ... bukan bulanan https://hrw.org/news/2021/11/04/end-closures-and-prevent-demolition-ahmadiyah-mosque…",,8,7
SolidaritasKorbanKBBDec30202110:09 S,SolidaritasKorbanKBB,@SobatKBB,"Dec 30, 2021",,"10:09 Sidang penyerangan dan perusakan terhadap masjid Muslim Ahmadiyah di Sintang dibuka oleh hakim dengan agenda tuntutan dari JPU. 

#SidangSintang
@KabarSEJUK
 @SuaraSETARA
 @andreasharsono",,,
AlexDec302021SKB 1/1,Alex,@alex_hunter146,"Dec 30, 2021",@SammiSoh,"SKB 1/1969 ( SKB No 01/BER/MDN-MAG/1969 ) Ttg Rumah Ibadah & SKB No 3/2008 Ttg Ahmadiyah Telah Bertentangan Dengan HAM,Pancasila, UUD 1945 Pasal 29 UUD 1945, Tap MPRS No XX/MPRS/1966 Jika SKB Tsb Masih Ada Maka Konflik SARA Akan Terus Berlangsung",,,1
CatwomanDec302021Bakar u,Catwoman,@wdrseplianda,"Dec 30, 2021",@_MbakSri_,"Bakar umat Ahmadiyah, terus bikim rusuh tiap bulan puasa. Semua warteg disuruh tutup, emang semua org puasa. Anak2, masyarakat non-islam, ibu hamil, lansia, wanita haid, org sakit itu kan ga wajib puasa. Itu ajaran islam radikal yg keras",,,1
John_GleewoeDec302021Dia ber,John_Gleewoe,@John_Gleewoe,"Dec 30, 2021",@HusinShihab,Dia berdalih melawan keDzaliman..dia sendiri sdh sering masuk pnjara krn melakukan sejumlah KeDzaliman..Jemaat Ahmadiyah..Satpol PP tewas peristiwa Mbah Priok 2010 silam..,,,4
"BenelDec302021 
Your ",Benel,@benel_efrayim,"Dec 30, 2021",@MAhmadiyah," 
Your Imam confirmed Ahmadiyah believes that Isa was crucified (not someone else), survived the crucifixion due to balm from his disciples, healed in 3 days, then he walked to Kashmir to live up to 120 yo, died due to old age.

That's why you got takfir from others",1,,
RaziyaMohamedaliDec292021[KALEID,Raziya Mohamedali,@RMohamedali,"Dec 29, 2021",,"[KALEIDOSKOP 2021] The Difficulties of Minority Life: Ahmadiyah https://themuslimtimes.info/2021/12/29/kaleidoskop-2021-the-difficulties-of-minority-life-ahmadiyah/… via 
@MuslimPoly",,,
billtemporoDec292021GAFATAR,bill temporo,@BillTemporo,"Dec 29, 2021",,GAFATAR=Gerakan Fajar Nusantara=AHMADIYAH=KAFIR,,,
AnnaSims-exmuslimDec292021Most Mu,Anna Sims - exmuslim,@ExMuslimah4deen,"Dec 29, 2021",@yousefbenyef,Most Muslims don’t consider Ahmadiyah to even be Muslims.,1,,1
RafiqA.TSCHANNENDec292021[KALEID,Rafiq A. TSCHANNEN,@MuslimPoly,"Dec 29, 2021",,[KALEIDOSKOP 2021] The Difficulties of Minority Life: Ahmadiyah,,,
SETARAInstituteDec292021Sekalip,SETARA Institute,@SuaraSETARA,"Dec 29, 2021",,"Sekalipun demikian, peristiwa Sintang yang telah memberengus hak-hak konstitusional Jemaat Ahmadiyah di Sintang harus menjadi catatan kritis bagi pemerintah. @",1,,
SETARAInstituteDec292021Begitu ,SETARA Institute,@SuaraSETARA,"Dec 29, 2021",,Begitu pula dengan komitmen Kementerian Agama untuk mengaji ulang SKB 3 Menteri soal Jemaat Ahmadiyah Indonesia yang seringkali menjadi cikal lahirnya berbagai peristiwa diskrikiminasi terhadap Ahmadiyah.,1,,
AlexDec292021𝙍𝙚𝙫𝙞𝙨𝙞 ,Alex,@alex_hunter146,"Dec 29, 2021",@AdeArmando24,"𝙍𝙚𝙫𝙞𝙨𝙞 𝘼𝙩𝙖𝙪 𝘾𝙖𝙗𝙪t
Intimidasi,Anarkis & Radikalisme Akan Terus Berulang Bila Masih Ada SKB No:01/MDN-MAG/1969 , SKB No: 3 Tahun 2008 Tentang Ahmadiyah.",,,
AlexDec292021Komnas ,Alex,@alex_hunter146,"Dec 29, 2021",@MrsRachelIn,"Komnas HAM 
@KomnasHAM
 Tolol , 
Sumber Intoleran Ada Di SKB No :1 /Tahun 1969 Tentang Pendirian Rumah Ibadah Dan SKB No: 3 Tahun 2008 Tentang Ahmadiyah . Harusnya Kalian Fokus Kampanyekan Untuk Habus SKB tdb",,,1
SusuMurniPanasonicDec292021* dikur,Susu Murni Panasonic,@Arief_2792,"Dec 29, 2021",@Arief_2792,"* dikurangi 1jt Syiah, 400 ribu Ahmadiyah, Lia Eden sekitar 33%

NU tmsk mayoritas karena 32% daripada penduduk

Sering dihina pengikut PKS yang cuma 4% penduduk

33% ini gak jelas. Islam KTP berapa %, non organizing berapa %, yang pindah server berapa %",,,
SusuMurniPanasonicDec292021Hitunga,Susu Murni Panasonic,@Arief_2792,"Dec 29, 2021",@Arief_2792,"Hitungan w ternyata salah, harusnya 

Aliran2 non 
@nahdlatululama
 & 
@muhammadiyah
 cuma 35%

Kurangin sama pemilih 
@PKSejahtera
 yg bkn orang Muhammadiyah, 34%

Ini msh kecampur sama Syiah, Ahmadiyah sih",1,,
BagusTimorDec292021@poldaj,Bagus Timor,@Bagusmapan22,"Dec 29, 2021",,"@poldajatim
 pak pol, ini gmn sih kamibmas nya... Bisa kecolongan kek gini,,, tragedi pengusiran jamaah ahmadiyah dulu itu dah beres blm,, apa malah ilang",,,
ImanMubarakAhmadDec292021Salah s,Iman Mubarak Ahmad,@imanmubarak_a,"Dec 29, 2021",,"Salah satu kegiatan sosial yang dilakukan oleh Jemaat Ahmadiyah melalui aksi Clean The City adalah membersihkan sisa-sisa sampah Perayaan Tahun Baru.

Foto: Jemaat Ahmadiyah Kec.Majenang, Kab.Cilacap melakukan aksi Clean The City di Alun-Alun Majenang pada tanggal 1 Januari 2020",,,1
NdrewsTjanDec292021Ini dim,NdrewsTjan,@NdrewsTjan,"Dec 29, 2021",,"Ini dimana ? Ini di wilayah mayoritas kristen di papua. Kalau umat muslim ada yg menolak ahmadiyah. Kalau ini mereka menolak agama lain + kristen denom lain. 

Hal2 yg sprti ini tdk akan bsa hilang krna semua agama pasti akan punya kel2 fanatiknya",,1,3
MbokmuDec292021Ini ger,Mbokmu,@emakmu,"Dec 29, 2021",,"Ini gereja yg mau dibangun. Orang mesjid Ahmadiyah aja dirobohin sama ormas ono warga penganut juga diusir bahkan disiksa (ada korban jiwa). Toleransi dalam agama sendiri masih minim, apalagi antar agama",,,
SusuMurniPanasonicDec292021Mereka ,Susu Murni Panasonic,@Arief_2792,"Dec 29, 2021",,"Mereka ngaku mayoritas karena mencatut nama 
@nahdlatululama
 . Yang sok merasa mayoritas ini pada umumnya jg suka menghujat mayoritas... Umat NU diblg kafir lah karena ""mendukung penista agama"", ""jaga gereja"", ""mendukung nikah beda agama"", ""mendukung hak2 Syiah, Ahmadiyah & lgbt""",1,,
AgamaKepercayaanAdatNusantara(GBMYLKSKVXYWQ)Dec292021KALEIDO,Agama Kepercayaan Adat Nusantara (GBMYLKSKVXYWQ),,"Dec 29, 2021",,"KALEIDOSKOP 2021] Sulitnya Hidup Minoritas: Ahmadiyah hingga LGBT
 https://kask.us/iLl06 #ForumKaskus via 
@KASKUS",,,4
BenelDec292021Jesus I,Benel,@benel_efrayim,"Dec 29, 2021",@TheMuslimOmar,"Jesus IS God
(not WAS God, unless you're an Ahmadiyah)

Only God pre-existing by the time of Adam (who is the first human).

Unless you want to contradict your Islamic Narratives that your god created Adam AND Jesus at the same time.

Read your tafseer ",,,
"BenelDec292021Ummiy,
",Benel,@benel_efrayim,"Dec 29, 2021",@2vV1mWjoCu0R5jb,"Ummiy,

Are you now claiming Jesus was crucified?

Unless you're an Ahmadiyah, it's against the Quran",1,,
BenelDec292021Ya ummi,Benel,@benel_efrayim,"Dec 29, 2021",@2vV1mWjoCu0R5jb,"Ya ummiy

Unless you're an Ahmadiyah, no Islamic sect ever claim that Jesus is dead",2,,
NiaduSDec282021Apa sih,Niadu S,@niadu_s,"Dec 28, 2021",@arnoldy1230,"Apa sih definisi islam? Ahmadiyah? Oh itu bukan islam; Syiah? Itu sesat; Wahabbi? itu fundamentalis; Ismailis? Itu bukan muslim; ISIS? Itu teroris; Poligami? Itu tdk islami krn caranya membabi buta; Bunuh kafir? Itu zaman nabi. 
Kok, semua mencari pembenaran?",,,
MiftakhurRisalDec282021Googlin,Miftakhur Risal,@iftah_risal,"Dec 28, 2021",@Muhyi61987643,"Googling dengan kata kunci ini:
""Sekjen FPI: Bunuh Ahmadiyah!""

Terimakasih kembali.",,,
AgamaKepercayaanAdatNusantara(GBMYLKSKVXYWQ)Dec282021[KALEID,Agama Kepercayaan Adat Nusantara (GBMYLKSKVXYWQ),,"Dec 28, 2021",,"[KALEIDOSKOP 2021] Sulitnya Hidup Minoritas: Ahmadiyah hingga LGBT https://idntimes.com/news/indonesia/muhammad-ilman-nafian-2/kaleidoskop-2021-sulitnya-hidup-minoritas-ahmadiyah-hingga-lgbt?utm_source=twitter… lewat 
@idntimes",,,1
billtemporoDec292021GAFATAR,bill temporo,@BillTemporo,"Dec 29, 2021",,GAFATAR=Gerakan Fajar Nusantara=AHMADIYAH=KAFIR,,,
AlexDec282021Bukan H,Alex,@alex_hunter146,"Dec 28, 2021",@RyaWiedy,Bukan Hanya Kristiani Kaum Muslim Ahmadiyah Dan Kaum Muslim Syiah Saja Sangat Susah Bikin Rumah Ibadah. Kaum Ahmadiyah Madura Di Usir Dari Kampung Sekarang Di Tampung Di Rusun Gak Ada Kejelasan Masa Depan Mereka,,1,4
AlexDec282021JE Sahe,Alex,@alex_hunter146,"Dec 28, 2021",@andreasharsono,JE Sahetapy Pernah Gugat SKB Mentri Tahun 1969 Tentang Rumah Ibadah Tapi Di Tolak Mentri SBY Maftuh Basuni Malah Rezim SBY Bikin Lagi SKB Tentang Ahmadiyah Banyak Rengut Korban,,,1
TaliaAleaDec282021[KALEID,Talia Alea,@TaliaAlea,"Dec 28, 2021",,[KALEIDOSKOP 2021] Sulitnya Hidup Minoritas: Ahmadiyah hingga LGBT,,,
billtemporoDec282021GAFATAR,bill temporo,@BillTemporo,"Dec 28, 2021",,GAFATAR=Gerakan Fajar Nusantara=AHMADIYAH=KAFIR,,,
MediaMonitoringDec282021[KALEID,MediaMonitoring,@mediamonitor21,"Dec 28, 2021",,[KALEIDOSKOP 2021] Sulitnya Hidup Minoritas: Ahmadiyah hingga LGBT,,,
IDNTimesDec282021Ahmadiy,IDN Times,@idntimes,"Dec 28, 2021",,Ahmadiyah dianggap sebagai aliran sesat di RI,,,
QueenranaDec282021Ia lant,Queenrana,@Queenrana09,"Dec 28, 2021",@kaki_fluffy,"Ia lantas mengapresiasi kebijakan Gubernur Jawa Timur (Jatim) Soekarwo melarang Syiah dan Ahmadiyah mendakwahkan ajarannya. Seperti diketahui, Soekarwo telah menerbitkan Peraturan Gubernur (Pergub) Jatim Nomor 55/2012",1,,
MiftakhurRisalDec2820212. Coba,Miftakhur Risal,@iftah_risal,"Dec 28, 2021",@Muhyi61987643,"2. Coba telusuri dulu. Dorongan bunuh Ahmadiyah bukan hanya dari anak buah, tapi elite² FPI sendiri. Tegak lurus dari atas.",1,,
LutfighoziDec282021ahmadiy,Lutfi ghozi,@Lutfighozi,"Dec 28, 2021",@temponewsroom,"ahmadiyah  menista agama islam,,nabi nya beda dgn islam....kitab nya beda dgn islam,,,,,bikin agama baru dong jgn mengatasnamakan islam,,,",,,1
meDec282021Bro ser,me,@alldaytruth,"Dec 28, 2021",@mansoortshams,Bro seriously these are ahmadiyah beliefs not Muslims. Died in Srinagar India…bro im not trying to argue with you about what happened or not but be honest when your talking about your beliefs and don’t lie about others. This is not even what the majority believes,1,,2
CahUtanDec282021Mungkin,CahUtan,@CahUtan,"Dec 28, 2021",@tentaralangit99,"Mungkin maksudnya masjid Ahmadiyah, yg di porakporanda dn dibakar, 
Atau masjid di luar negeri, 
Klo mau ""meneriakkan"" kemanusiaan, jgn liat latar belakang, Myanmar caos, jg bnyk yg diem, giliran Palestina, rame luar biasa ",1,,1
susenoprasetyoDec282021trus yg,suseno prasetyo,@Wasro46irham,"Dec 28, 2021",@CalonMayaat,"trus yg bantai warga ahmadiyah juga no 1 nya FPI .
itu gimana bang? serius nanya",,,
PeduliKosmos(Aham)Dec282021Ahmadiy,Peduli Kosmos (Aham),@AhamfaAham,"Dec 28, 2021",,"Ahmadiyah Bagian dari Islam https://https227413460.wordpress.com/2021/12/28/ahmadiyah-bagian-dari-islam/… via 
@AhamfaAham
 

#Newcastle #Rangnick",,,
KreasiKitaDec282021Saran g,Kreasi Kita,@KreasiKita_ID,"Dec 28, 2021",@YusufNew10,Saran gua coba elu liat dlm agama kita sendiri aja masih byk multi tafsir jadi gak usah membandingkan agama lain dgn keyakinan yg kita anut ...ente paham kan ada perbedaan sudut pandang dlm Islam seperti misalnya Ahmadiyah dll...,,,
esmeraldaDec272021https:/,esmeralda,@Andikamahardi18,"Dec 27, 2021",@Dark_Vrince,"https://bbc.com/indonesia/berita_indonesia/2012/04/120420_fpiahmadi…
Yapz btul apa yg anda ucapkan
Bahkan di Tasikmalaya
Merenovasi masjid Ahmadiyah",,,
"RaziyaMohamedaliDec272021Bali, I",Raziya Mohamedali,@RMohamedali,"Dec 27, 2021",,"Bali, Indonesia.  Plans to Build Ahmadiyah Cemetery https://themuslimtimes.info/2021/12/27/bali-indonesia-plans-to-build-ahmadiyah-cemetery/… via 
@MuslimPoly",,,
RaziyaMohamedaliDec272021Yuni of,Raziya Mohamedali,@RMohamedali,"Dec 27, 2021",,"Yuni of the Ahmadiyah Jamaat Semarang Invites Her 2 Children to Attend Christmas Celebration at Pondok Harapan https://themuslimtimes.info/2021/12/27/yuni-ahmadiyah-jamaat-semarang-invites-her-2-children-to-attend-christmas-celebration-at-pondok-harapan/… via 
@MuslimPoly",,,
AgusAjaDec272021Perseku,Agus Aja,@hagussug,"Dec 27, 2021",@__MV_llestari__,"Persekusinya berlanjut hingga malam hari. Mereka sengaja meminta jemaat yang laki2 untuk keluar.  Saya curiga tujuannya untuk mengulang TRAGEDI CIKEUSIK terhadap jemaat ahmadiyah yg memakan korban.

Di negeri ini memang banyak SETAN HAUS DARAH!",,,1
Sandale_KiyaiDec272021Islam d,Sandale_Kiyai,@GagakNew,"Dec 27, 2021",,"Islam di Indonesia sudah terbagi beberapa Sekterian..
Ada 
Muhamadiyah
NU
LDII
Syi'ah
Ahmadiyah
Jaulah/tabligh
Islam FPI
Islam HTI
Islam Al qoidah
Islam ISIS...jika ada yg mengatasnamakan Islam ..itu Islam yg versi yg mana..?",,3,6
"RafiqA.TSCHANNENDec272021Bali, I",Rafiq A. TSCHANNEN,@MuslimPoly,"Dec 27, 2021",,"Bali, Indonesia. Plans to Build Ahmadiyah Cemetery",,1,1
RafiqA.TSCHANNENDec272021Yuni Ah,Rafiq A. TSCHANNEN,@MuslimPoly,"Dec 27, 2021",,Yuni Ahmadiyah Jamaat Semarang Invites Her 2 Children to Attend Christmas Celebration at Pondok Harapan,,,
Hum4n7Dec272021Di nega,Hum4n7,@Hum4n7,"Dec 27, 2021",,Di negara ini fpi & HTI lbh suci dibandingkan ahmadiyah yah...?????,,3,4
MiftakhurRisalDec272021Di satu,Miftakhur Risal,@iftah_risal,"Dec 27, 2021",@wadinug,"Di satu sisi, anak buah tukang angkat mayat itu malah serukan bunuh Ahmadiyah.",1,1,2
AlexDec272021Yang Bu,Alex,@alex_hunter146,"Dec 27, 2021",@RyaWiedy,"Yang Bunuh Keluarga Ahmadiyah Cikeusik Banten Adalah FPI , Yang Jadi Teroris Adalah FPI",,,3
DedenSujanaDec272021Salah s,Deden Sujana,@dedensujana,"Dec 27, 2021",,"Salah satu tuduhan yang sering disampaikan oleh kalangan tertentu terhadap pendiri Ahmadiyah adalah, ""Hz. Mirza Ghulam Ahmad (as) selalu menggunakan kata-kata yang kasar bahkan caci makian khususnya kepada mereka yang menolak dakwah beliau""
@Iskandargumay1",,,1
Sandale_KiyaiDec272021Islam d,Sandale_Kiyai,@GagakNew,"Dec 27, 2021",,"Islam di Indonesia sudah ada beberapa Sekterian..
Ada Muhamadiyah
Ada NU
Ada LDII
Ada Ahmadiyah
Ada Syi'ah
Ada Islam versi FPI
Ada Islam versi HTI
Ada Islam versi Al qoidah
Ada Islam versi ISIS. ..yg kamu Maksud Islam yg mana Martak..?",,2,9
IDNTimesSulselDec272021Di acar,IDN Times Sulsel,@IDNTimesSulsel,"Dec 27, 2021",,"Di acara itu, Pelita Semarang mengajak dua biksu yang hadir mewakili umat Buddha, sejumlah anggota Gusdurian, dua mahasiswa dari generasi muda FKUB Jateng, satu keluarga jemaat Ahmadiyah, serta seorang pemeluk Hindu dan pemeluk Konghucu.",1,,
VolgaVazuzaDec272021Jangan ,Volga Vazuza,@Jennifer_bogota,"Dec 27, 2021",@Uki23,"Jangan takut, paling umat Islam yg ia klaim umat Islam yg kelompoknya dia saja..masih banyak dari umat Islam yg lain, dari NU, Muhammadiyah, LDII, Al Washiliah, Syi'ah, Ahmadiyah dsb.",,,
salespanciDec272021Yg sene,sales panci,@Bayouiraone1,"Dec 27, 2021",@geloraco,"Yg seneng itu Bkn masyarakat tp para pejabat negara pencari cuan, cukong,Inus,JIL, Ahmadiyah,munafik n para kafir radikal",,,
billtemporoDec272021GAFATAR,bill temporo,@BillTemporo,"Dec 27, 2021",,GAFATAR=Gerakan Fajar Nusantara=AHMADIYAH=KAFIR,,,
kemlon#LillaahiTa'alaBerjuangDec272021Lahh ud,kemlon #LillaahiTa'alaBerjuang,@kemlonih,"Dec 27, 2021",,"Lahh udah gwe baca non...
Hahhaa.. prostitusi melanggar KUHP kan?

Ahmadiyah itu bukan Islam, dan apakah diakui negara seperti 6 agama, kan gak kan Yaa?

Literasi lo cuma http://Islami.co aja.. gak ada yang lain..? 

Hahaha.. hahaa..",,,
