id,name,username,date,reply_to,content,reply,retweet,like
NewbieFarmerMay232021https:/,Newbie Farmer,@NewbiePlanner,"May 23, 2021",@cokro_tv,"https://bbc.com/indonesia/indonesia-42642858…

Di tanah Yerusalem, ketidak adilan terjadi dimana israel melakukan agresi terhadap Palestine.
Lalu .. anda memposisikan Ahmadiyah memdapat ketidakadilan di tanah NKRI ?

Logika nya gmana bro 
@CokroTV",,,
Er.RanjanJaiswalMay232021Pakista,Er. Ranjan Jaiswal,@RanjanJaiswal39,"May 23, 2021",,"Pakistan : 
We hate Jews so we support Palestine .
We hate Hindus so we support Kashmir.
We hate Christians so we have blasphemy laws.
We hate Shia and Ahmadiyah muslims  so we kill them. 
We love China so we don’t care for Uyghur Muslims.",,,2
AphroditeCelestaminePruneMay232021sekuler,Aphrodite Celestamine Prune,,"May 23, 2021",@PutraErlangga_,"sekuler, liberal dan pki sdgkan semua komponen itu ada di nkri.blum kristenisasi dan syiah, ahmadiyah. dan jg non muslim.
pendidikam yg belum merata dan pendspatan,pekerjaan dan usaha yg juga masih belum memuaskaan terutama di kalangan mayoritas mrk justru terpinggirkan",,,
RachmanEshaMay232021Benarka,Rachman Esha,@rachmanesha,"May 23, 2021",,Benarkah Tak Ada ASN Masuk Jemaat Ahmadiyah? Tokoh Syarikat Islam Garut Ungkap Mantan Sekda Garut Terlibat JAI,,,
dejurnal.comMay232021Benarka,dejurnal.com,@DeJurnaldotCom,"May 23, 2021",,Benarkah Tak Ada ASN Masuk Jemaat Ahmadiyah? Tokoh Syarikat Islam Garut Ungkap Mantan Sekda Garut Terlibat JAI,,,
AhmadiyahIndonesiaMay232021Selain ,Ahmadiyah Indonesia,@AhmadiyahID,"May 23, 2021",,"Selain itu, dalam mendukung dakwah Islam global, beliau mendirikan stasiun TV dakwah Islam internasional yakni MTA (Muslim TV Ahmadiyah). 
@muslimtv
 @MTA3_AlArabiyya
 @MTACanada
 @NewsMTA
 @MuslimTVUSA
 @mtaindonesia
 @MTAGhanaStudios
 @MTAi_Urdu",1,2,4
AhmadiyahIndonesiaMay232021*VIDEO ,Ahmadiyah Indonesia,@AhmadiyahID,"May 23, 2021",,"*VIDEO SEMARAK PERINGATAN HARI KHILAFAT AHMADIYAH KE-113, EPISODE KETUJUH.*

*TEMA : ""Mengenal Khalifah Ahmadiyah Yang Keempat""*

Khalifah Ahmadiyah yang keempat bernama Hz. Mirza Tahir Ahmad (rhm).",1,6,14
RobiFirmanMay232021DI JAUH,Robi Firman,@francez_roman,"May 23, 2021",,"DI JAUH SANA ADA PALESTINA, DI DEKET SINI ADA AHMADIYAH I Catatan Syafiq Hasyim http://dlvr.it/S0DZWj",,,
ImpianNopitasariMay232021Itu bel,Impian Nopitasari,@Dreamy091_,"May 23, 2021",@junaidi_afif,Itu belum semua diceritain. Yang dia sholat pakai turbah. Belum ada yang Ahmadiyah juga ,1,,
CokroTVMay232021Suporte,CokroTV,@cokro_tv,"May 23, 2021",,"Suporter Palestina di sini mestinya juga ingat, bahwa ahmadiyah tertindas di Indonesia. Sama2 tentang kemanusiaan, tapi pilih2.

https://youtube.com/watch?v=Fod_WmRfjTI…",2,3,18
"RajaPenaMay232021Pak 
@j",Raja Pena,@RajaPena,"May 23, 2021",,"Pak 
@jokowi
 berkomitmen untuk menegakan moderasi beragama di Indonesia. Jadi, kapan mau cabut SKB 3 Menteri Ahmadiyah pak?",,3,4
MuridIslamAhmadiyahMay232021jangan ,MuridIslamAhmadiyah,@MAhmadiyah,"May 23, 2021",@Fajar_al_fakir,"jangan hoax, ga pernah ahmadiyah mengajarkan bahwa dimakamkan di dekat Ghulam Ahmad bisa masuk surga",,,
urangrantauMay232021Warnany,urangrantau,@1206Ricki,"May 23, 2021",@Wan9Wong213,"Warnanya Burung ini spt Pucuk Daun Pisang, Warna yg Disukai oleh Umat Islam Ahmadiyah",,,
RAKYATMENUNTUTMay232021Saat ri,RAKYAT MENUNTUT,@UncleJames01,"May 23, 2021",@msaid_didu,Saat ribut masalah Ahmadiyah dia juga pembelanya.,,,
fajaralfakirMay232021sama ky,fajar al fakir,@Fajar_al_fakir,"May 23, 2021",,sama kyk orang Syi'ah yg meyakini jika dimakamkan di tanah Karbala auto masuk surga atau orang Ahmadiyah yg juga meyakini klo dimakamkan dekat Gulam Ahmad juga bisa masuk surga :),1,,1
DedenSujanaMay232021*VIDEO ,Deden Sujana,@dedensujana,"May 23, 2021",,"*VIDEO SEMARAK PERINGATAN HARI KHILAFAT AHMADIYAH KE-113, EPISODE KETUJUH.*

Mengenal Khalifah Ahmadiyah Yang Keempat

Khalifah Ahmadiyah yang keempat bernama Hz. Mirza Tahir Ahmad (rhm). Kedinamisan beliau dalam memimpin dakwah Islam 
@Iskandargumay1",,2,1
PemecahBelahRakyatMay232021Intinya,Pemecah Belah Rakyat,@FifitTriandi,"May 23, 2021",@MAhmadiyah,"Intinya Ahmadiyah itu bukan Islam, kalian sesat menganggap ada Nabi setelah Nabi Muhammad SAW. Padahal jelas dalam Alquran bahwa Nabi Muhammad adalah Nabi terakhir. Tak ada lagi Nabi setelah beliau mqu apapun alasannya.",1,,
SonofgodMay232021Ahmadiy,Son of god,@Sonny_Mercury,"May 23, 2021",@pakbandar,Ahmadiyah,,,
MuridIslamAhmadiyahMay222021kalau b,MuridIslamAhmadiyah,@MAhmadiyah,"May 22, 2021",@Anak_Garundang8,"kalau bukan islam ya ahmadiyah tinggal syahadat lagi, gitu aja kok repot ",1,,
MuridIslamAhmadiyahMay222021padahal,MuridIslamAhmadiyah,@MAhmadiyah,"May 22, 2021",@tanya_napa,"padahal di pbb , orang yg pertama kali membela palestina adalah orang ahmadiyah",,,
DudungBukanBobohoMay222021Otak mu,Dudung Bukan Boboho,@Anak_Garundang8,"May 22, 2021",,"Otak mu gak jauh dari lobang pantat

Ahmadiyah dan syiah bukan islam.
Itu harus kau tau.",1,,
KadrunBangsatMay222021cup cup,KadrunBangsat,@GoblokKadrun,"May 22, 2021",@Momonsimomon,"cup cup jgn iri gitu drunn itu bukti kerja keras pasti berhasil ga kaya kalian mau nya kerja ringan tpi cpt kaya.
bajingan kok ngomong kemanusiaan 1 kata buat lo TAIKKK.
sm aja lo ky israel nindas ahmadiyah am minoritas disini tpi ga pernah ngaca.
JEMBUTTTT ",1,,
AhmadiyahIndonesiaMay222021Mengena,Ahmadiyah Indonesia,@AhmadiyahID,"May 22, 2021",,"Mengenal Khalifah Ahmadiyah Ketiga. Penggagas motto 'Love for all hatred for none' #khilafatspiritual

https://youtu.be/TuhKENV-Yx0",,20,28
BambangPrakosoMay222021yang ba,Bambang Prakoso,@bprakoso2,"May 22, 2021",@B1G_K4y_R3born,"yang bangun tempat ibadah nggak dibolehin, yang kerusuhan mei 1998, yang jemaah ahmadiyah dihajar(jujur ya..banyak dari njenengan diluar omong garang, giliran njabat apalah yang kemarin itu) ",,,
ThisPersonLovesToSleepMay222021samleku,ThisPersonLovesToSleep,@missdayuu,"May 22, 2021",,"samlekum 
@MajelisUlamaID
 pengusiran jemaah Ahmadiyah di Madura, urusan siapa dong?

urusan bangsa lain lebih pentingkah dr muslim tanah air sendiri?",,,1
PekerjamuseumMay222021Yang pe,Pekerjamuseum,@pekerjamuseum,"May 22, 2021",,"Yang penting yang dekat tidak diabaikan. Papua, ahmadiyah, gereja di bogor, banyak lainnya...",,,
𝓕.𝓟.ͲMay222021Saya wa,𝓕.𝓟.Ͳ,@PingkyLiza,"May 22, 2021",@ymmuklis,"Saya walo dobelmino juga bersyukur ada NU & Muhammadiyah.
Eh dgn Ahmadiyah jg krn dulu mantan & sohib sy Ahmadiyah & mereka smua baik2 bgt spt sahabat2 di NU & Muhammadiyah.",,,
AhmadiyahIndonesiaMay222021Bahkan ,Ahmadiyah Indonesia,@AhmadiyahID,"May 22, 2021",,"Bahkan 2 tahun sebelum negara Israel berdiri (tahun 1946), Khalifah Ahmadiyah ke-II sudah lantang memberi peringatan kepada Negara-Negara Muslim

https://ahmaditalk.com/perhatian-panjang-para-khalifah-ahmadiyah-untuk-konflik-palestina/…",,5,5
AhmadiyahIndonesiaMay222021Itu ada,Ahmadiyah Indonesia,@AhmadiyahID,"May 22, 2021",,Itu adalah pesan pertama Khalifah Ahmadiyah ke-IV ketika terpilih menjadi khalifah yang disampaikan lewat majalah Al-Fazl. Hal ini menggambarkan bagaimana perhatian besar para Khalifah Muslim Ahmadiyah terhadap kondisi Palestina,1,4,3
AhmadiyahIndonesiaMay222021Khalifa,Ahmadiyah Indonesia,@AhmadiyahID,"May 22, 2021",,"Khalifah Ahmadiyah ke-4 bersabda : Ada luka di hati kami, yang semakin dalam dan semakin menyakitkan dari hari ke hari. Hati kami terus berdarah setiap saat. Di sini,saya berbicara tentang kekejaman yang sangat tidak manusiawi yang dilakukan terhadap dunia Muslim di tangan Israel",1,10,7
AhmadiyahIndonesiaMay222021Dengan ,Ahmadiyah Indonesia,@AhmadiyahID,"May 22, 2021",,"Dengan motto 'Love For All Hatred For None' yang beliau ciptakan, warna pergerakan Ahmadiyah menjadi sangat inklusif dan diterima oleh berbagai hati yang suci di berbagai pelosok negri.

Simak penjelasannya dalam link video berikut ini :",,7,5
AhmadiyahIndonesiaMay222021#Lanjut,Ahmadiyah Indonesia,@AhmadiyahID,"May 22, 2021",,"#Lanjutan 
Mengenal Khalifah Ahmadiyah Yang Ketiga

Khalifah Ahmadiyah yang ketiga bernama Hz. Mirza Nasir Ahmad (rhm). Kecintaan beliau yang sangat dalam terhadap masyarakat Afrika mengantarkan pada program kemanusiaan yang luar biasa.",1,6,7
ManaluFransMay222021Radikal,Manalu Frans,@fs2108,"May 22, 2021",,"Radikal islam d Indonesia merusak gereja, vihara & pura bhkn msjid ahmadiyah. 
Teroris isis mnghncurkan situs2 brsejarah dunia d Suriah.
Turki mncuri gereja Hagia Sophia & gereja Chora & merubahny jadi mesjid.
Itulah yg akn trjadi jk Yerusalem lepas dr Israel.

#IStandWithIsrael",1,1,1
billtemporoMay222021GAFATAR,bill temporo,@BillTemporo,"May 22, 2021",,GAFATAR=Gerakan Fajar Nusantara=AHMADIYAH=KAFIR,,,
RAKYATMENUNTUTMay222021Soleman,RAKYAT MENUNTUT,@UncleJames01,"May 22, 2021",@Cobeh09,Soleman Ponto ini juga pembela ahmadiyah tempo hari.,,1,1
DedenSujanaMay222021*VIDEO ,Deden Sujana,@dedensujana,"May 22, 2021",,"*VIDEO SEMARAK PERINGATAN HARI KHILAFAT AHMADIYAH KE-113, EPISODE KEENAM.*

""Mengenal Khalifah Ahmadiyah Yang Ketiga""

Khalifah Ahmadiyah yg ketiga bernama Hz. Mirza Nasir Ahmad (rhm). Kecintaan beliau yang sangat dalam terhadap Afrika 
@Iskandargumay1",,1,2
OktariDwiYantiMay212021dia ahm,Oktari Dwi Yanti,@oktariDY,"May 21, 2021",@bayu_joo,dia ahmadiyah gue islam murni wkwk disuruh putus sama emaknya,1,,5
DamdizzyMay212021Ahmadiy,Damdizzy,@iamdamdizzy,"May 21, 2021",@Zlatan_Ibile,Ahmadiyah,,,
TaylorNiemannanNow you,Taylor Nieman,@Taylor_Nieman,,,Now you can learn a language just by reading your favorite websites.,55,102,619
AhmadiyahIndonesiaMay212021Mengena,Ahmadiyah Indonesia,@AhmadiyahID,"May 21, 2021",,Mengenal Khalifah Ahmadiyah Kedua #khilafatspiritual https://youtu.be/JZgsGAwDWU8,,15,20
GlazMay212021Gua NU ,Glaz,@iniaku_g,"May 21, 2021",@collegemenfess,"Gua NU tapi kuliah di Muhammadiyah:) 
Asal jangan Ahmadiyah aja der... Sesat itu",,,
AlimuksinMay212021Khalifa,Ali muksin,@muksinali70,"May 21, 2021",,Khalifah Ahmadiyah Menyuarakan Hak-hak Rakyat Palestina saat Khotbah Idul Fitri,,,
MuridIslamAhmadiyahMay212021tapi ah,MuridIslamAhmadiyah,@MAhmadiyah,"May 21, 2021",@JamalBoegis,"tapi ahmadiyah bela palestina om, ga kayk bapak itu..",,,
JAMALBUGISMay212021Bapak i,JAMAL BUGIS,@JamalBoegis,"May 21, 2021",@FirMaladi,Bapak ini pembela Ahmadiyah juga.,1,,1
"MuridIslamAhmadiyahMay212021waduh, ",MuridIslamAhmadiyah,@MAhmadiyah,"May 21, 2021",@_sastradipura_,"waduh, jangn fitnah om. Ahmadiyah ga pernah bilang Quran salah.. coba baca salah satu tulisan pendiri ahmadiyah ttg Al Quran",,,
SastradipuraMay212021Tapi ah,Sastradipura,@_sastradipura_,"May 21, 2021",@_sastradipura_,"Tapi ahmadiyah bilang, quran itu ada yg salah, syiah juga bilang gitu. Apa lagi² klaim sepihak?",2,,
TehManisForTwoMay212021Lalu di,TehManisForTwo,@duatehmanis,"May 21, 2021",@borodyn_socio89,"Lalu dikaitkan dengan apa?

Emang waktu Sobri Lubis bilang Ahmadiyah itu halal darahnya dan kemudian dipraktekin orang, dia ngomong karena kapasitasnya sebagai pedagang? 

Bukan kan?",,,1
ПолковникШамиловMay212021Hahahah,Полковник Шамилов,@borodyn_socio89,"May 21, 2021",@duatehmanis,"Hahahahaha
Anda ini koq malah ngegas bawa2 Jokowi segala

Kasus Ahmadiyah itu sektarian,klo sektarian di bilang radikalisme smua yg beda jga radikal klo gtu

Yaa terserah situ laah klo mau tunjuk2 Islam radikal dsj
Anda memang lbh ekspert utk menjustifikasi opini",1,,
TehManisForTwoMay212021Ga dipr,TehManisForTwo,@duatehmanis,"May 21, 2021",@borodyn_socio89,"Ga dipraktekin? Jadi yang bunuh Ahmadiyah kemarin2 itu jin?

Dan yang ngobrak abrik kampung mereka dan mengusir mereka dari kampung sendiri itu genderuwo?

Yang bunuh 4 petani di Poso siapa? Jokowi?",1,,1
TehManisForTwoMay212021Jadi So,TehManisForTwo,@duatehmanis,"May 21, 2021",@borodyn_socio89,"Jadi Sobri Lubis teriak darah orang Ahmadiyah itu halal cuma sebuah jargon yang dipaksakan penguasa?

Bom Makassar juga khayalan? 4 orang dibantai di Poso? Not radical enough?

Kemanusiaan itu ga memihak, Mas. Korban pihak Palestina dan Israel, dua2nya manusia",1,,
AhmadMay212021*SEMARA,Ahmad,@Ahmad65239023,"May 21, 2021",,"*SEMARAK PERINGATAN HARI KHILAFAT AHMADIYAH KE-113, VIDEO EPISODE KELIMA :*

*TEMA : ""Mengenal Khalifah Ahmadiyah Yang Kedua""*

Simak penjelasannya dalam link video berikut ini :",,,
AbdurrahmanMay212021Jngn sa,Abdurrahman,@Abdurra60382793,"May 21, 2021",@GunRomli,Jngn sampai juga ketipu ama orang2 syiah atau ahmadiyah,,,
elMay212021Lagi ba,el,@akerviol,"May 21, 2021",,Lagi bahas Ahmadiyah sama Syiah ya ini?,,,
"@is_pelssyMay212021Yapp, p",@is_pelssy,@is_pelssy,"May 21, 2021",@Mhdlma,"Yapp, pioner masuknya Ahmadiyah di Indonesia",,,
"TehManisForTwoMay212021Iyaaa

",TehManisForTwo,@duatehmanis,"May 21, 2021",,"Iyaaa

Bilang sana sama yang ngomong Ahmadiyah itu darahnya halal",,,1
"J.HayaniMay212021""Panggi",J.Hayani,@hayani25,"May 21, 2021",,"""Panggil mreka yahudi,bukan israel krena nama nabi ya'kub""

Begitu juga orang Ahmadiyah jgn panggil mrka ahmadiyah,krena nama nabi  Muhammad ﷺ ..

jgn panggil nama jambret itu Susilo,krena nama ex presiden RI.",,,
avyoesMay212021Khalifa,avyoes,@avyoes,"May 21, 2021",,Khalifah Muslim Ahmadiyah berdoa agar Ketidakadilan & Kekejaman diberantas dari muka bumi ini. Agar Umat Manusia bisa bisa mengenal Allah Ta'ala Yang Maha Kuasa,,,
DedenSujanaMay212021SEMARAK,Deden Sujana,@dedensujana,"May 21, 2021",,"SEMARAK PERINGATAN HARI KHILAFAT AHMADIYAH KE-113, VIDEO EPISODE KELIMA :

""Mengenal Khalifah Ahmadiyah Yang Ke 2""
 bernama Hz. Mirza Basyiruddin Mahmud Ahmad (ra). Di usia 25 thn yang relatif sangat muda beliau terpilih menjadi Khalifah 
@Iskandargumay1",,2,2
billtemporoMay202021GAFATAR,bill temporo,@BillTemporo,"May 20, 2021",,GAFATAR=Gerakan Fajar Nusantara=AHMADIYAH=KAFIR,,,
AnaknyaOdingarisgaklucuMay202021Terimak,Anaknya Odin garis gak lucu,,"May 20, 2021",,Terimakasih. Berarti Ahmadiyah juga ya. Tapi Ahmadiyah masih mengakui awloh dan Mamad. Mereka masih haji di kotak hitam.,,,
SajidAhmadSutiknoMay202021#ahmadi,Sajid Ahmad Sutikno,@sutikno_sajid,"May 20, 2021",,#ahmadiyah,,,
𝓗𝓪𝓫𝓲𝓫𝓪𝓷𝓪𝓷𝓪™May202021Indones,𝓗𝓪𝓫𝓲𝓫𝓪𝓷𝓪𝓷𝓪™,@rizieqdivist,"May 20, 2021",@TurnBackWahabi,"Indonesia mulia & bermartabat & berperikemanusiaan itu cukup dengan cara penghormatan thd hak warganya utk bebas menjalankan ibadah sesuai kepercayaannya, termasuk thd kaum minoritas: Nasrani, Ahmadiyah, Syiah dll.",1,,
AhmadiyahIndonesiaMay202021Mengena,Ahmadiyah Indonesia,@AhmadiyahID,"May 20, 2021",,Mengenal Khalifah Ahmadiyah yang Pertama #KhilafatSpiritual,,17,10
KaoskakiMay202021Ada yg ,Kaoskaki,@termos_panas,"May 20, 2021",@habibthink,Ada yg bela2 palestina tp sambil persekusi ahmadiyah dan syiah.,1,1,3
SajidAhmadSutiknoMay202021#Gusdur,Sajid Ahmad Sutikno,@sutikno_sajid,"May 20, 2021",,"#GusdurianNganjukSCD Peringati Harkitnas Di Sekretariat JAI

Kamis (20/5) pukul 10:00 WIB bertempat di sekretariat Jemaat Ahmadiyah sekaligus Sekretariat Gusdurian, peringati #HariKebangkitanNasional. 
Mereka dari beberapa perwakilan tokoh lintas Agama, etnis, serta sosial.",,1,
PpMay202021Warga A,Pp,@Pp32000145,"May 20, 2021",@K_MilaMumtaz,"Warga Ahmadiyah ada yg meninggal dianiaya sekarang Mau beribadah sulit serta warga Syiah yg diusir dari kampungnya di Madura, tidak jelas masa depan mereka ..... Semua menderita karena diskriminasi !!!",,,
Shia.LMay202021War if ,Shia. L,@shiaLebaou,"May 20, 2021",@CecepSt,"War if they are Ahmadiyah, Syiah etc",1,,
BambangPrakosoMay202021Anwar A,Bambang Prakoso,@bprakoso2,"May 20, 2021",@aselisnack,"Anwar Abbas jangan setengah2, sekalian urus kebrutalan kerusuhan mei 1998 perkosaan perempuan tionghoa dll, penyerbuan jemaah ahmadiyah cikeusik yg menewaskan 4 orang. Cc 
@MUIPusat
 buktikan atas nama pancasila dan uud 45, kemanusiaan kebangsaan",,1,3
#usemaskandfaceshieldMay202021bacot. ,#usemaskandfaceshield,,"May 20, 2021",,"bacot. anwar abbas bilang apa ke orang2 syiah, ahmadiyah di indonesia? bunuh mereka. mereka kafir

lol",,,
ڬومبڠنانبا‌يكMay202021Menoler,ڬومبڠ نان با‌يك,@gombang,"May 20, 2021",,"Menoleransi Ahmadiyah bisa, nasi Padang pakai sendok kok tidak hmmm",1,,1
DedenSujanaMay202021Kalau k,Deden Sujana,@dedensujana,"May 20, 2021",@Gerindra,Kalau kader Bupati Garut yg nyegel Mesjid Ahmadiyah di bulan Ramadhan gimana ?,,,
DedenSujanaMay202021PERINGA,Deden Sujana,@dedensujana,"May 20, 2021",,"PERINGATAN HARI KHILAFAT AHMADIYAH KE-113, EPISODE KE 4 :
@Iskandargumay1
""Mengenal Khalifah Ahmadiyah Yang Pertama""

Khalifah Ahmadiyah yang pertama bernama Hz. Maulana Al-Hajj Hakim Nuruddin (ra). Beliau adalah pribadi yang sangat mencintai al-Qur'an.",,6,11
AlexMay192021Legitim,Alex,@alex_hunter146,"May 19, 2021",@AngelMaximilan,Legitimasi Kata Mayoritas & Minoritas Dalam Peraturan Ttg Rumah Ibadah Atau PP No 54 Tahun 2007 Pasal 3 Ayat 2 Ttg Agama Adopsi Anak Di Sesuaikan Dgn Agama Mayoritas Penduduk Setempat Lalu Legitimasi Aksi Intoleransi Saat SKB 3 Mentri 2008 /Ttg Larangan Ahmadiyah di Terbitkan,,,4
#ErdoganSahabatIsraelMay192021Klo dul,#ErdoganSahabatIsrael,@wakilgubernurKW,"May 19, 2021",@9itmr,"Klo dulu sebut
""Tebas Kepala""
""Bunuh Ahmadiyah""
""Sembelih aparat""
""Penggal Kepala di jalanan.""

Bebas

Sekarang ditangkep.
Wah 
@DivHumas_Polri
Keren yha!",,2,2
ŶαγœκŞăƒίŋMay192021jauh am,Ŷαγœκ Şăƒίŋ,@monsafin,"May 19, 2021",@BersamaSahabat4,jauh amat mediasinya. Gak minat mediasi-in ahmadiyah dulu di sini yg deket?,1,,2
MEI爱娣May192021Ketawa ,M E I 爱娣,@kimochiii_,"May 19, 2021",,"Ketawa baca alasannya. Gini amat sih 
@DivHumas_Polri
. Yahya W itu apa krg buat gaduh? Ada ustad ngajak bantai Ahmadiyah jg aman. Tergantung gaduhnya di pihak mana baru ditindak?

Alasan Polri Tindak Penghina Palestina: Buat Kegaduhan & Berpotensi Adu Domba",5,10,13
TrustMeOkMay192021Polisi ,TrustMeOk,@TrustMeOk3,"May 19, 2021",@VIVAcoid,"Polisi mantap 
@DivHumas_Polri
 

Tetap jaga kebebasan beragama 
Apapun agamanya. 
Kristen Katolik, Kristen Protestan, Buddha, Hindu, Konghuchu, Ahmadiyah, Syiah, dll 
@jokowi
 
@Kiyai_MarufAmin",,,
ehrMay192021Pemaham,ehr,@Behrouz45,"May 19, 2021",@MAhmadiyah,"Pemahaman sesat lgi,sya tau kalian ahmadiyah mnghapus syariat jihad dan mrubah maknanya untk brkamuflase,jadi para sahabat dan ulama yg brperang stelah RASULULLAH MUHAMMAD SAW wafat anda katakan salah dong..???",1,,
ehrMay192021Univers,ehr,@Behrouz45,"May 19, 2021",@MAhmadiyah,"Universalnya adlh kewajiban sluruh umat islam menegakan amar ma""ruf nahi munkar di muka bumi,silahkan aj kalian syiah dan ahmadiyah brsandiwara di dunia ini,kami umat islam dwajibkan mmperingati ulil amri agar trs djlan kbaikan,sebaik-baiknya jihad itu katakn yg bnar pd penguasa.",1,,
TaylorNiemannanNow you,Taylor Nieman,@Taylor_Nieman,,,Now you can learn a language just by reading your favorite websites.,55,102,619
JamaluddinFeeliAlWakuruMay192021Surat K,Jamaluddin Feeli Al Wakuru,,"May 19, 2021",,"Surat Khalifah Ahmadiyah kepada Perdana Menteri Israel

https://instagram.com/p/CPCYnctn9N8/?utm_medium=copy_link…",,,
DedenSujanaMay192021Hadzrat,Deden Sujana,@dedensujana,"May 19, 2021",,"Hadzrat Mirza Masroor Ahmad, Khalifah Ahmadiyah Muslim Community",,2,7
PSMay192021Ya kali,PS,@mypst_,"May 19, 2021",,Ya kali ahmadiyah masuk kategori Sunni...,,,
MuridIslamAhmadiyahMay192021ahmadiy,MuridIslamAhmadiyah,@MAhmadiyah,"May 19, 2021",@RiyadiZein,ahmadiyah kitab sucinya Al Quran ya om ,,,
tkgkopingiderMay192021Nabinye,tkg kopi ngider,@RiyadiZein,"May 19, 2021",@fadlannuuwaar,Nabinye udeh ada n imam besarnye jg udeh tuh tp nunggu si nabi modar dulu baru diumumin. Klo kitab suci nye kgk beda dg ahmadiyah 'tazkiroh' yg artinye kira2 aje deh ,1,,
microdustMay192021Ada Syi,microdust,@pedahnaha,"May 19, 2021",@kurawa,"Ada Syiah, Ahmadiyah, itu semua dibilang akhi ukhti mah bukan muslim khaaaan...",,,
EdoTirtaWinataMay192021Ingat a,Edo Tirta Winata,@ed_tirta,"May 19, 2021",,Ingat aliran ahmadiyah ?. < Mrk ibadah khusyuk dan beda nabi . Dizolimin sama umat eslam yg paling benar. ... Aneh perbedaan kok dianggap penyesatan & kejahatan,1,,2
ehrMay192021Bahaya ,ehr,@Behrouz45,"May 19, 2021",,"Bahaya skali aqidah sprti ini klo brkembang,bkn hnya umat islam yg di rugikan tpi jg bangsa ini,krna siapapun yg brkuasa dnegri ini ahmadiyah psti membelanya,gmna jika komunis mnjajah atau kuasai negri ini,skali lgi rakyat yg cinta negri hrs waspada khususnya umat islam.",1,,
MuridIslamAhmadiyahMay192021padahal,MuridIslamAhmadiyah,@MAhmadiyah,"May 19, 2021",@Behrouz45,"padahal saat indonesia mengalami kekosongan pemerintahan, ahmadiyah mendukung kemerdekaan indonesia haha..",,,
ehrMay192021Untung ,ehr,@Behrouz45,"May 19, 2021",,"Untung saat penjajahan belanda slama 350thn jamaah ahmadiyah tdk ada,dan bru msuk indonesia pd thun 1925 dan itupun hnya sgelintir, jika jamaah ahmadiyah sudh bnyk psti sngt mnyulitkan para pejuang mnentang penjajahan,skrng jamaah ahmadiyah kian bnyk dan umat islam hrus waspada.",1,1,
MuridIslamAhmadiyahMay192021tetep g,MuridIslamAhmadiyah,@MAhmadiyah,"May 19, 2021",@Behrouz45,"tetep ga ada benang merahnya. karena ghulam murtaza pegawai inggris, tapi dia tidak mendirikan ahmadiyah haha",,,
ehrMay192021Yakin..,ehr,@Behrouz45,"May 19, 2021",@MAhmadiyah,"Yakin..krna smpai pd akhir penjajahan yaitu pd thun 1857 umat islam dan umat hindu brgabung mlkukan prlawanan pd inggris, kcuali ahmadiyah dan sikh.",1,,
d_RGPMay192021Struktu,d_RGP,@Dableng_,"May 19, 2021",,"Struktur demografi Israel tampak lebih kompleks. Dari sisi etnik-agama, selain Yahudi dan Arab, juga ada Druze, Ahmadiyah, Alawi, Bahai, Koptik, Maronite, Assyria, Armenia, Samarita, Circassia, Baduin, dlsb, belum termasuk kaum pekerja migran.",1,1,1
d_RGPMay192021Ada ban,d_RGP,@Dableng_,"May 19, 2021",,"Ada banyak sekali kelompok etno-religius yang tinggal di kawasan Palestina yang berpenduduk sekitar 5 jutaan jiwa ini. Ada Arab, Yahudi, Druze, Samarita, Ahmadiyah, Sunni, Syiah, Katolik, Protestan, Koptik, Anglikan, Bahai, dlsb.",1,1,1
ehrMay192021Loh..yg,ehr,@Behrouz45,"May 19, 2021",@MAhmadiyah,"Loh..yg dberi kbebasan oleh inggris saat itu umat ahmadiyah dan umat sikh,bukan umat islam..umat islam ttap terus brjuang mlawan inggris walau slalu gagal dan tak trhitung yg gugur dan di bantai.",1,,
MuridIslamAhmadiyahMay192021ga rele,MuridIslamAhmadiyah,@MAhmadiyah,"May 19, 2021",@Behrouz45,"ga relevan, anda keterkaitan ghulam murtaza pada inggris hanya sebatas pegawai pemerintahan. tidak ada benang merahnya dengan pendirian ahmadiyah ",,,
MuridIslamAhmadiyahMay192021kalau s,MuridIslamAhmadiyah,@MAhmadiyah,"May 19, 2021",@Behrouz45,"kalau saat itu indonesia yg memerintah di qadian, tentu ghulam murtaza akan jadi pegawai  indonesia.. tetap tidak membuktikan peran inggris mendirikan ahmadiyah om hha..",1,,
ehrMay192021Ngomong,ehr,@Behrouz45,"May 19, 2021",@MAhmadiyah,Ngomong2 anda ini ahmadiyah lahore atau qadian..?,1,,
MuridIslamAhmadiyahMay192021semoga ,MuridIslamAhmadiyah,@MAhmadiyah,"May 19, 2021",@Behrouz45,"semoga anda berhenti mencari2 kesalahan ahmadiyah, aamin http://ahmadiyah.id/ahmadiyah/tuduhan/nama-allah-tidak-sempurna-ghulam-ahmad-sempurna…",1,,
MuridIslamAhmadiyahMay192021logika ,MuridIslamAhmadiyah,@MAhmadiyah,"May 19, 2021",@Behrouz45,"logika anda sunggu absurd, Rasulullah SAW juga meminta perlindungan ke raja kristiani,bukan berarti beliau terafliasi dengan kristiani. udh saya bilang Ghulam Murtaza tidak ada hubungannya dengan pendirian ahmadiyah. jelas anda tidak punya buktinya inggris mendirikan ahmadiyah.",,,
