id,name,username,date,reply_to,content,reply,retweet,like
LemonTeaNov282021Ini had,Lemon Tea,@KalmaRegulus,"Nov 28, 2021",@fawzans15,"Ini hadis di kutip langsung dr kitabnya atau copas dr kompasiana?
Ini yg tulis ahmadiyah sdh di fatwa sesat Ulama",1,1,2
RainyNov282021Pas ban,Rainy,@makneru,"Nov 28, 2021",@RiuRizkiUtomo_,Pas banget istirahat baca e-book ini. Disebutkan bahwa istri pendiri Ahmadiyah Qadiani pun seorang Sayid...,1,1,1
MKAIndonesiaNov282021Sabtu (,MKA Indonesia,@khuddamID,"Nov 28, 2021",,"Sabtu (27/11/21), telah dilaksanakan Sertijab kepada Pengurus Pusat Majelis Khuddamul Ahmadiyah Indonesia periode 21/22.

Mohon doa agar dapat menjalankan amanah yang diberikan dengan sebaik-baiknya sesuai dengan yang diharapkan Hadhrat Khalifatul Masih V aba.

MKAI, Zindabad!",4,11,30
billtemporoNov282021GAFATAR,bill temporo,@BillTemporo,"Nov 28, 2021",,GAFATAR=Gerakan Fajar Nusantara=AHMADIYAH=KAFIR,,,
#BaniTUSBOLLNov282021Yang me,#BaniTUSBOLL,@osamie1760,"Nov 28, 2021",,"Yang meminta pembubaran 
@MUIPusat
 itu BUKAN ORANG ISLAM ASWAJA!!
Mereka itu orang-orang ISLAM MUNAFIQIN  dan kaum SYI'AH juga AHMADIYAH yg NGAKU ISLAM !!

https://s.helo-app.com/al/hTZRcmvQTR?c=tw…",,,
هۗۗۗۗۗۗۗۗۗۗۗۗۗۗۗۗۗۗۗۗۗۗۗۗۗۗۗۗۗۗۗۗۗۗۗۗۗۗۗۗۗۗۗۗۗۗۗۗNov272021another,هۗۗۗۗۗۗۗۗۗۗۗۗۗۗۗۗۗۗۗۗۗۗۗۗۗۗۗۗۗۗۗۗۗۗۗۗۗۗۗۗۗۗۗۗۗۗۗۗ,@ztszu,"Nov 27, 2021",@JikoCeriko,another persib x ahmadiyah story,,1,
billtemporoNov272021GAFATAR,bill temporo,@BillTemporo,"Nov 27, 2021",,GAFATAR=Gerakan Fajar Nusantara=AHMADIYAH=KAFIR,,,
MKAIndonesiaNov272021Hasil d,MKA Indonesia,@khuddamID,"Nov 27, 2021",,"Hasil diskusi dari beberapa organisasi dan perwakilan komunitas, termasuk pemuda/i Ahmadiyah, berupa upaya-upaya pencegahan kekerasan berbasis gender dam seksual akan menjadi referensi KPI dalam merumuskan kebijakan di Pemda DKI Jakarta.",,1,2
ehrNov272021Masjidn,ehr,@Behrouz45,"Nov 27, 2021",@OposisiCerdas,"Masjidnya Syi'ah,Ahmadiyah dan sekte sesat lainya yg saat ini mnampakan dirinya sbgai islam damai dan toleran..???? 
#Intrik",,1,1
MuridIslamAhmadiyahNov272021aliran ,MuridIslamAhmadiyah,@MAhmadiyah,"Nov 27, 2021",@YustiawanIhsan2,aliran islam lain selain ahmadiyah juga ada yg memiliki keyakinan bahwa Nabi Isa (as) sudah wafat,,,
tempowitnessNov272021Bakti s,tempowitness,@tempowitness,"Nov 27, 2021",,"Bakti sosial donor darah Ahmadiyah DKI Jakarta, 27 November 2021, dilaksanakan di Wisma Rahmat Ali Jl. Balikpapan Utara No 10 Jakarta",,,
IslamRahmahNov272021Sejalan,Islam Rahmah,@islamrahmahID,"Nov 27, 2021",,"Sejalan dengan hal ini Imam Jamaah Ahmadiyah sedunia dalam pidato beliau pada Jalsah USA 2008, bersabda,",1,,
-•-----•----•-••Nov272021Raffiah,-•- --- -• - --- •-•• ,@Ben57379074,"Nov 27, 2021",@bertanyarl,"Raffiah ahmadiyah.
Nagita slavania.
Rafataria anaki raffiah.
Babyah Raffiah.",1,,24
RainyNov272021Beliau ,Rainy,@makneru,"Nov 27, 2021",,"Beliau Hazrat Mirza Masroor Ahmad, pemimpin Ahmadiyah Qadiani se-dunia, Khalifatul Masih V.

Jadi, Ahmadi Qadiani sudah dipimpin Khalifah. Sekarang yang kelima setelah pendirinya wafat.

Khalifah tanpa kekuasaan politik atau teritori, murni spiritual.",,,
TjahjokumonNov272021Aku Isl,Tjahjo kumon,@YustiawanIhsan2,"Nov 27, 2021",@xopch,Aku Islam dia Ahmadiyah.... ngoahahahahahahahahah yang beda keyakinan tentang nabi Isa as.,1,,
daRaNov272021Ud ngac,daRa,@daRa__zi,"Nov 27, 2021",@tuan__1,Ud ngaco ..temen nya Ahmadiyah susah dah ,1,,1
RumailAbbasNov262021Ada ora,Rumail Abbas,@Stakof,"Nov 26, 2021",@mr_banan12,"Ada orang di podium yang mengajak orang untuk membunuh Ahmadiyah di manapun berada, terang-terang dia ngomong “bunuh saja, bilang disuruh Habib Rizieq”.

Sampai sekarang saya gak ketemu sikap FPI yang menegur sikap orang ini.

Kenapa jadi urusan HRS dengan saya?",2,,
RumailAbbasNov262021Koreksi,Rumail Abbas,@Stakof,"Nov 26, 2021",,"Koreksi tweet:

Muhibbin mereka kebingungan mengambil sikap.

Mau ingkar dengan perusakan masjid Ahmadiyah, tapi mereka ini sesat.

Kalau GAK dukung perusakan itu, masak kita MEMBIARKAN kekafiran?!",2,,6
RumailAbbasNov262021Muhibbi,Rumail Abbas,@Stakof,"Nov 26, 2021",,"Muhibbin mereka kebingungan mengambil sikap.

Mau ingkar dengan perusakan masjid Ahmadiyah, tapi mereka ini sesat.

Kalau dukung perusakan itu, masak kita mendukung kekafiran?!",1,3,8
RumailAbbasNov262021Saat to,Rumail Abbas,@Stakof,"Nov 26, 2021",,"Saat tokoh FPI (organisasi yang mereka sanjung & apresiasi) berdiri di panggung dan bilang...

“Kalau ketemu Ahmadiyah, bunuh!

Bunuh, bunuh, bunuh!

...di manapun mereka berada, Saudara!

Gak apa-apa, bunuh saja!

Bilang kalau disuruh Habib Rizieq! Kita siap tanggung jawab!”",4,5,7
RumailAbbasNov262021Ahmadiy,Rumail Abbas,@Stakof,"Nov 26, 2021",,"Ahmadiyah & Syiah, bagi NU dan MUI, dicap sesat.

Oke.

Tapi bagaimana sikap mereka ketika hidup di Indonesia, dan berkali-kali masjid Ahmadiyah & Syiah dibakar/dirusak?!

Toleransinya di mana?!",1,5,9
#BaniTUSBOLLNov262021Hanya b,#BaniTUSBOLL,@osamie1760,"Nov 26, 2021",,"Hanya bagi para CEBONG dan BuzzeRp bayaran ISTANA PKI 
@jokowi
 dan MEGAWATI 
@PDI_Perjuangan
 bahwa ISLAM ASWAJA itu relatif dan bisa diubah dengan ISLAM NUSANTARA YG SESAT karena didalamnya ada Komunis Syi'ah dan Ahmadiyah
#BubarkanPDIPdanDPRRI
#BubarkanPDIPdanDPRRI
#TurunkanJokowi",,,
#BaniTUSBOLLNov262021ISLAM D,#BaniTUSBOLL,@osamie1760,"Nov 26, 2021",,"ISLAM DISINI ADALAH ISLAM ASWAJA
Bukan ISLAM NUSANTARA apalagi Syi'ah atau Ahmadiyah karena mereka BUKAN ISLAM!
Sadarlah kalian sebagai UMAT MUSLIM DAN JANGAN JADI MUNAFIQ !

Perusak ISLAM adalah PENJAJAH YG SEBENARNYA!


https://s.helo-app.com/al/jSQrTppQTR?c=tw…",,,
dullkambNov262021Yg nola,dullkamb,@muh_adoel,"Nov 26, 2021",,"Yg nolak , PKI, Syiah , Ahmadiyah , Islam Dukun , Islam Nusantara. Kelompok Radikal lainnya...
Kita umat Nabi Muhammad saw : #UmatDukungReuni212 
#UmatDukungReuni212",,1,2
4MataNov262021Wah tak,4 Mata,@4Mata7,"Nov 26, 2021",@GunRomli,"Wah takut kesaing ya 
@GunRomli
 karena kalah saingan pengikutnya ya maklum dulunya km kn dari sisi Ahmadiyah ",,,
SamArdiNov2620213. Jesu,Sam Ardi,@Sam_Ardi,"Nov 26, 2021",,3. Jesus Lived in India. Kalau saya kemarin ngambil ini alasannya sih ingin membandingkan narasi Kersten dengan Ahmadiyah Qadiani. Di mana letak perbedaan dan persamaannya,1,1,3
billtemporoNov262021GAFATAR,bill temporo,@BillTemporo,"Nov 26, 2021",,GAFATAR=Gerakan Fajar Nusantara=AHMADIYAH=KAFIR,,,
ANIES-AHYCAPRES2024Nov262021Pemburu,ANIES - AHY CAPRES 2024,@ZulkhairyLw89,"Nov 26, 2021",@sutanmangarahrp,Pemburu tusboll apa pemburu selangkangan janda bang si gun romlah. Dia org aliran sesat tuh. Org ahmadiyah,,,
"dullkambNov262021Ya , pa",dullkamb,@muh_adoel,"Nov 26, 2021",@B3n1n9_17,"Ya , pasti lah PKI , Syiah , Ahmadiyah , BuZZerRp , Penjilat , Penghinat  Menolak. Kita sih  : #UmatDukungReuni212
#UmatDukungReuni212",,,2
DonnaNov262021Betul y,Donna,@Diordanxe,"Nov 26, 2021",@HASapardan,"Betul yg disampaikan dan salah satu fatwa 
@MUIPusat
 bahwa Ahmadiyah sesat membuat sekat diantara kemanusiaan yg menimbulkan rasa permusuhan dan kebencian.

#bubarkanMUI",1,2,6
Omega1998Nov262021Teriak2,Omega1998,@OmegaF1998,"Nov 26, 2021",@Siajapul,"Teriak2 Pancasila tapi Bela IsraHELL
Teriak2 Pancasila tapi Bela TKA Aseng
Teriak2 Pancasila tapi Bela Ahmadiyah

BUZZERP PEMBOHONG,PENIPU,PENGKHIANAT
#UmatDukungReuni212
#UmatDukungReuni212",2,,1
alinekellermannNov262021Kira2 K,aline kellermann,@alinekellermann,"Nov 26, 2021",,"Kira2 Kyai Wapres ini tau ga ya, klo masyarakat kaum minoritas sering dipersekusi oleh NU?
Dari kepercayaan lokal, hingga Islam minoritas seperti Ahmadiyah.
@agama_nusantara
 @Ajiek_Alma78
 @AremaNita__
 @AswantGardapati",8,15,35
MIMPINov262021Begitup,M I M P I,@ismei_w,"Nov 26, 2021",@ismei_w,"Begitupun teroris, atas nama Islam membunuh sesama Muslim, ahmadiyah misalnya dasarnya sesat ! Kafir dlsbnya. Pun Pak 
@jokowi
  yg jelas Muslim pemimpin yg sah kalian Hina, musuhi dan dikafirkan. Jika kalian bisa mengukur keimanan serta menemukan sorga dan neraka seseorang lantas.",1,,
Jun2Nov262021Umat Is,Jun2,@Jundarya08,"Nov 26, 2021",,"Umat Islam dirongrong sana sini internal pun eksternal. Macam liberalisme, sekularisme, pluralisme, hedonisme, free sex, LGBTq, belum paham yg dah jelas menyimpang macam Syiah, Ahmadiyah, dll. 
Lah ini energi malah difokusin buat ngehantam yg beda madzhab. 
Situ sehat??",6,18,90
#MengawalParadigmaBaruNov252021di LDII,#MengawalParadigmaBaru,@kakigajah___,"Nov 25, 2021",@amankandunia,"di LDII juga ada, ya mirip2 sih brrti sama ahmadiyah, di LDII juga ada kekhalifahan, bahasanya keimaman atau ulil amri sendiri.

Kalo diahmadiyah boleh berdusta untuk menutupi kekhalifahan tidak?",1,,
TheGoodKingNov252021I just ,The Good King,@GodKingJustice,"Nov 25, 2021",,"I just rock with who came to us, cause nobody else did. Everybody has their own thing. You won’t see Cameroonian Muslims talking about ahmadu Bamba for the most part, same way we aren’t maliki or ahmadiyah. Everybody has a teacher",1,,
DedenSujanaNov252021Perbeda,Deden Sujana,@dedensujana,"Nov 25, 2021",,"Perbedaan Sunnah dan Hadits Menurut Pendiri Ahmadiyah

Umumnya orang menyamakan sunnah dan hadits. Hadits adalah sunnah dan sunnah adalah hadits. Padahal ada yang membedakan di antara keduanya. Dan bagaimana kedudukan keduanya 
@Iskandargumay1",,,1
DedenSujanaNov252021Seandai,Deden Sujana,@dedensujana,"Nov 25, 2021",,"Seandainya boleh dipasang di jln Jend Sudirman atau MH Thamrin ,menjelang 2025 bagus nih, 100 thn Jemaah Ahmadiyah Indonesia",,,
MochamadAslamNov252021ini lah,Mochamad Aslam,@AslamMochamad,"Nov 25, 2021",@murtado_zaki,"ini lah yg di takutkan kaum mungkar & munafik dr keturunan iblis & dajjal,
jk Umat Muslim Indonesia bersatu & kuat, paham komunis, liberal, syiah, wahabi, ahmadiyah, LGBT, korupsi, semua yg mungkar tdk kn leluasa,
mk dgn cara fitnah & adu domba mnggunakan kekuasaan & hukum ilegal",,,
(bukan)bangjagoNov252021opo o a,(bukan) bang jago,@dpfx55,"Nov 25, 2021",@ngalamfess,"opo o arek wedok nek pas sing lanang munting golek topik, wedok e mek iso nyinyir ae?

ngkok ditakok i kamu islamiyah atau ahmadiyah, jare ekstremis. cok kah",3,,15
billtemporoNov252021GAFATAR,bill temporo,@BillTemporo,"Nov 25, 2021",,GAFATAR=Gerakan Fajar Nusantara=AHMADIYAH=KAFIR,,,
AgungNov252021Keadila,Agung,@ISupart,"Nov 25, 2021",@keuangannews_id,"Keadilan? Nggak ada yg menyebut islam teroris, sensus 88 “yg nangkap” islam juga! Jendral kok pikirannya sempit? Waktu bom di gereja oleh org atau kelompok yg ngaku islam kamu diam? Ayo ikut lawan! Eeh malah Ahmadiyah “islam” yg krn beda di musuhi?",,,
WajahsementaraNov252021Ahmadiy,Wajah sementara,@wajahsementara,"Nov 25, 2021",@JinNonik,Ahmadiyah bukan islam...ahmadiyah bentukan inggris.,1,,
DedenSujanaNov252021Kunjung,Deden Sujana,@dedensujana,"Nov 25, 2021",,Kunjungan ke Jemaah Ahmadiyah sintang pasca perusakan dan pembakaran tgl 23 nov 2021,,,1
TutorialMnganggurNov252021Ahmadiy,Tutorial Mnganggur,@jajangmeong_,"Nov 25, 2021",@Panggilajameng_,"Ahmadiyah: ""ehh ko ga ajak-ajak nich""",1,1,
"ABD,RNov252021Ahmadiy","ABD,R",@pujisopy,"Nov 25, 2021",@MawarSolitaire,Ahmadiyah yg dulu di bubarkan,1,,
DonSimeoneNov252021Masjidm,Don Simeone,@don_simeone,"Nov 25, 2021",@mirhan_sandy,Masjidmu dipake Syiah dan Ahmadiyah boleh gak ? Mikir dulu kalo ngomong,,,
GusUranNov252021MUI tak,Gus Uran,@gusuran76,"Nov 25, 2021",,"MUI tak berlaku untuk Ahmadiyah,lha Nabi terakhirnya aja beda kok , jadi tak usah ikut campur masalah MUI",2,,4
nyaidasimahNov252021Dia sak,nyai dasimah,@hasbunallohh,"Nov 25, 2021",@democrazymedia,Dia sakit hati karna aliran Ahmadiyah nya di bubarkan MUI,,,
RadixWPNov252021Ga pern,Radix WP,@radixwp,"Nov 25, 2021",@bertanyarl,"Ga pernah ada masalah tuh. Punya temen Islam Syiah, Islam Ahmadiyah, Kristen Protestan, Kristen Katholik, Hindu, Buddha, Konghucu, agama2 impor lain, juga agama2 pribumi. Gampang saling hormati. Malah bagus punya sumber valid utk nanya2 ttg agama2 lain.",,,1
AhmadiyahIndonesiaNov252021100 Mas,Ahmadiyah Indonesia,@AhmadiyahID,"Nov 25, 2021",,"100 Masjid Di JERMAN 
@AhmadiyyaMosque
@AhmadiyyaDE
Pada tahun 1989, Khalifah Ahmadiyah yang keempat Hazrat Mirza Tahir Ahmad (rhm) memprakarsai sebuah terobosan dakwah Islam di Jerman, yakni dengan menargetkan pembangunan 100 masjid sebagai pusat dakwah.",1,3,10
ehrNov242021Yg pro ,ehr,@Behrouz45,"Nov 24, 2021",@NovalAssegaf,Yg pro Ahmadiyah ga di unfoll bib..?,,,
StudioCakWahhabNov242021Menangg,Studio Cak Wahhab,@studio_wahhab,"Nov 24, 2021",,"Menanggapi dokter PEKOK dr. Adiany Adil, mengapa Syi'ah yang NGAKU MUSLIM dibantai oleh DAULAH ISLAMIYAH (ISIS)

Lucunya Ahmadiyah yang juga ngaku Islam hendak mereka (FPI, ormas Rizieq junjungan si dokter PEKOK) BANTAI",,,
RobiFirmanNov242021MUI SEH,Robi Firman,@francez_roman,"Nov 24, 2021",,"MUI SEHARUSNYA DIISI JUGA WAKIL SYIAH, AHMADIYAH DAN PERGURUAN TINGGI | Shelter CSW http://dlvr.it/SD6mXz",,,
#MengawalParadigmaBaruNov242021Kalo di,#MengawalParadigmaBaru,@kakigajah___,"Nov 24, 2021",@amankandunia,"Kalo di ahmadiyah, mngenai keamiran bagaimana kak?

sepertinya modus operandinya mirip2 sama orang LDII sih",1,,
"MerakHijauNov242021Prof 
@",Merak Hijau,@CBudaya,"Nov 24, 2021",@HusinShihab,"Prof 
@mohmahfudmd
 itu sama sekali beda dengan Gus Dur. Sepertinya memang dia bukan anak ideologis Gus Dur. 

Gus Dur sama sekali tak toleran pada ormas yg fatwanya sering buat gaduh & mecah belah. Ahmadiyah adalah korban fatwa MUI. Bagi Gus Dur, MUI harus dibubarkan.",,,
DedenSujanaNov242021Jangan ,Deden Sujana,@dedensujana,"Nov 24, 2021",@kompascom,Jangan dicontoh walikota Depok pak Idris dr PKS Ini yg hobynya nyegel Mesjid Ahmadiyah,,,
#NKRItanpaKorupsiNov242021Kaum yg,#NKRItanpaKorupsi,@JubirHansip,"Nov 24, 2021",,"Kaum yg paling serakah adalah kaum Yahudi. Mereka lakukan apapun utk mengontrol dunia. Menciptakan Liberalisme,Komunisme,Terorisme dg kedok agama di luar Yahudi (Islam,kristen dll),mrk buat Kukluxklan smp ISIS,Syiah,ahmadiyah.mrk buat kacau dunia dg dalih utk membangun dunia baru",1,1,4
billtemporoNov242021GAFATAR,bill temporo,@BillTemporo,"Nov 24, 2021",,GAFATAR=Gerakan Fajar Nusantara=AHMADIYAH=KAFIR,,,
BangLanTurapJalanNov242021kalau n,Bang Lan Turap Jalan,@hassanshiin,"Nov 24, 2021",@hassanshiin,"kalau nak kira sesat, saya rasa lebih elok tuan tegur golongan syiah & Ahmadiyah yg lebih terang menyesatkan. Diam bukan tanda kita sokong tpi kita hormat dgn cara setempat. Di nusantara asya'irah maturidiah masyhur, jadi kita hormat, di Perlis salafiah masyhur, jadi saya hormat.",1,,1
DitaArdonniJafriNov242021Apa hal,Dita Ardonni Jafri,@KKelelawar,"Nov 24, 2021",@mohmahfudmd,"Apa hal ini sudah dipahami semua umat Pak? Jangan-jangan ada yang berpendapat MUI semacam perwakilan Tuhan di Bumi. Perlu diselidiki lagi Pak, apa ada hubungannya Fatwa MUI dengan kekerasan terhadap Ahmadiyah, siapa tahu ini produk teroris",,,
@delano_henrynico@pNov242021ada  ju,@delano_henrynico@p,@HenrynicoP,"Nov 24, 2021",@PakTua_Brondong,"ada  juga  sekolah  muslim   ahmadiyah..  tambah  repot 
.",,,1
pratamaxNov242021 ahmadi,pratamax,@pratama87188193,"Nov 24, 2021",@AremaNita__, ahmadiyah apa kabar  ,,,2
YarimauAlakaNov242021Kira2 P,Yarimau Alaka,@Shahapory,"Nov 24, 2021",@FerdinandHaean3,"Kira2 PGI dan KWI dan mau gak mengusulkan Sekte Saksi Yehova sebagai bagian dari agama Kristen ke 
@Kemenag_RI
? Oh iya fer...sebaiknya loe memperjuangkan eksistensi Saksi Yehova ini. Jangan hanya getol kau belain Syiah dan Ahmadiyah. Urus juga dapur kau sendiri.",,,
makroepoonNov242021ulama P,makroepoon,@penjagadapur,"Nov 24, 2021",,"ulama Pancasilais UUD 1945 dan NKRI yang anti komunis, ahmadiyah, islam jamaah, sepilis radikal, paham/ideologi/aliran sesat menyesatkan dan syi'ah, masih terus diuber dipersangkakan seperti kriminal? terkait juga reuni 212?#dicapstempelradikalekstrimisolehrezimjokowi.",,,
AfifiHasanNov242021Ajaran ,Afifi Hasan,@afifishaari,"Nov 24, 2021",@ibnuhanaffi,"Ajaran sesat memang banyak tak berlandaskan al quran dan hadith contohnya golongan qadiani, ahmadiyah etc. Hanya golongan khawarij terrorist (ISIS) yang gunakan al quran dan hadith tanpa tahu context",1,,1
caceng_mpNov242021Dia akt,caceng_mp,@caceng_mp,"Nov 24, 2021",@democrazymedia,Dia aktivis ahmadiyah btw,,,
MuridIslamAhmadiyahNov242021jangan ,MuridIslamAhmadiyah,@MAhmadiyah,"Nov 24, 2021",@MohmmadShalahu1,"jangan nyebarin hoax, dia bukan ahmadiyah dan ahmadiyah ga pernah dibubarin",,,
MerakHijauNov242021Beda do,Merak Hijau,@CBudaya,"Nov 24, 2021",@mohmahfudmd,"Beda dong Prof Mahfud, Fatwa MA tak pernah membuat masyarakat terpecah dan menimbulkan korban. Sementara Fatwa MUI seringkali membuat kita bertengkar. Fatwa tentang sesat kelompok Ahmadiyah bahkan menimbulkan KORBAN JIWA dan PENGUSIRAN dari tempat tinggal.",1,,
MohmmadShalahuddinAl-AyyubbanggajadimusuhpkiNov242021Guntur ,Mohmmad Shalahuddin Al-Ayyub bangga jadi musuh pki,,"Nov 24, 2021",@democrazymedia,"Guntur Romli itu bukan nu,,dia Ahmadiyah yg udh di bubar kan dulu,,,",1,,
#BaniTUSBOLLNov242021Kenapa ,#BaniTUSBOLL,@osamie1760,"Nov 24, 2021",,"Kenapa kaum musyrik munafiqin bahkan kaffirin ingin merusak ISLAM ASWAJA?
Dari pemerintahan negara sendiri mau merubah Islam Aswaja dgn ISLAM NUSANTARA lalu membiarkan Syi'ah n Ahmadiyah makin pesat di Indonesia?
SEKARANG ADA LAGI PENIRU N PENIPU


https://s.helo-app.com/al/sebRdffYTR?c=tw…",,,
